run_id,run_name,test_accuracy,sample_size,layer_structure,rank_0,rank_1,rank_2,rank_3,rank_4,weight_mean_0,weight_mean_1,weight_mean_2,weight_mean_3,weight_mean_4,weight_std_0,weight_std_1,weight_std_2,weight_std_3,weight_std_4,activation_mean_global,activation_std_global,pca_explained_var
wisjhjxg,sample_8000,0.2533999979496002,1000,"(256, 256, 256, 256)",256,256,256,256,10,3.5161785e-05,-4.6077155e-05,9.3686365e-05,-0.00011735548,0.00085486437,0.020592468,0.03603305,0.035961594,0.03602564,0.03620139,0.07996678352355957,0.08487905561923981,0.18066747
6g2wwx59,sample_12000,0.1695999950170517,1000,"(256, 256, 256, 256)",256,256,256,256,10,3.628858e-05,-4.4400003e-05,9.510501e-05,-0.00011723677,0.00085486507,0.02059266,0.03603341,0.035961967,0.036026012,0.03621177,0.08023945987224579,0.08501732349395752,0.18177351
puyeji9j,sample_25000,0.16910000145435333,1000,"(256, 256, 256, 256)",256,256,256,256,10,3.8469556e-05,-4.2101066e-05,9.7125034e-05,-0.00011676299,0.000854866,0.020593023,0.036034077,0.03596263,0.036026675,0.036232043,0.08073711395263672,0.08530176430940628,0.18357939
iid9pxxw,sample_32000,0.30799999833106995,1000,"(256, 256, 256, 256)",256,256,256,255,10,0.0001237943,6.2599414e-05,0.00017717543,-8.7008935e-05,0.00085487484,0.020607773,0.03606102,0.035990063,0.036056053,0.037051283,0.09963657706975937,0.095267653465271,0.25410682
3t7mxxkc,sample_40000,0.4368999898433686,1000,"(256, 256, 256, 256)",256,256,256,256,10,0.00019305095,0.00015782988,0.00024885585,-4.10313e-05,0.0008548787,0.020622851,0.036088455,0.03601812,0.036086418,0.037917487,0.11559200286865234,0.10346269607543945,0.30932337
fvzwmvd1,sample_47000,0.499099999666214,1000,"(256, 256, 256, 256)",256,256,256,256,10,0.00029360154,0.0003073837,0.0003677331,5.9366594e-05,0.00085488055,0.02064907,0.036136076,0.036067095,0.036139436,0.039413508,0.13918143510818481,0.11540356278419495,0.37985086
pgpin7rr,sample_55000,0.5449000000953674,1000,"(256, 256, 256, 256)",256,256,256,256,10,0.0005174111,0.00066902913,0.0006755387,0.00035456964,0.00085488224,0.020726815,0.036276605,0.036211915,0.03629449,0.043404233,0.19278672337532043,0.14267845451831818,0.4940163
p0kni404,sample_8000,0.11509999632835388,1000,"(512, 512, 512, 512)",512,512,512,512,10,1.0496569e-05,4.3731205e-05,-5.735147e-05,-4.2678344e-05,0.00067731016,0.020582624,0.025500618,0.025508167,0.02547972,0.025525799,0.07858554273843765,0.0848018079996109,0.1698818
imfq2db2,sample_12000,0.11710000038146973,1000,"(512, 512, 512, 512)",512,512,512,512,10,1.079637e-05,4.407494e-05,-5.704115e-05,-4.2575877e-05,0.00067731,0.020582657,0.02550066,0.025508216,0.02547977,0.025528993,0.07864830642938614,0.0848320871591568,0.17006321
bncmyrs1,sample_25000,0.2854999899864197,1000,"(512, 512, 512, 512)",512,512,512,512,10,6.7988105e-05,0.00010507266,-1.5251191e-05,-2.3503151e-05,0.00067731977,0.02059058,0.025510477,0.02551849,0.025490383,0.026117127,0.09035314619541168,0.09096027910709381,0.21537748
jacbl0w2,sample_32000,0.3704000115394592,1000,"(512, 512, 512, 512)",512,512,512,512,10,0.00011907401,0.00015808985,2.2727385e-05,1.9633176e-06,0.00067732204,0.020598998,0.025520977,0.025529422,0.025501767,0.02674205,0.10092948377132416,0.09654783457517624,0.26082733
oeh6u8iq,sample_40000,0.3901999890804291,1000,"(512, 512, 512, 512)",512,512,512,512,10,0.00022692884,0.00027170076,0.00011510445,7.917621e-05,0.00067732367,0.020621749,0.025549486,0.025559047,0.025532685,0.028367188,0.1236000508069992,0.10885194689035416,0.35527766
ghwzxsmw,sample_47000,0.5447999835014343,1000,"(512, 512, 512, 512)",512,512,512,512,10,0.00038144877,0.0004501464,0.00026938575,0.00022366527,0.00067732466,0.020666111,0.025605123,0.025616875,0.025592944,0.03130064,0.15893961489200592,0.12699978053569794,0.44451523
dsjq1oc6,sample_55000,0.7099000215530396,1000,"(512, 512, 512, 512)",512,512,512,512,10,0.000631702,0.0007571487,0.0005418088,0.00045785436,0.0006773265,0.020764457,0.025728209,0.025744319,0.025724627,0.03674778,0.22159160673618317,0.1566067337989807,0.5004199
8g2oq6qr,sample_8000,0.09740000218153,1000,"(8, 8, 8, 8)",8,8,8,8,8,-8.609537e-05,0.025750684,-0.02001594,0.039951123,0.028955817,0.020612104,0.18720672,0.18940307,0.20687342,0.20657502,0.07778879255056381,0.07870441675186157,0.6706038
jm7iqfa2,sample_12000,0.09740000218153,1000,"(8, 8, 8, 8)",8,8,8,8,8,-8.5737745e-05,0.025749626,-0.020021772,0.039937843,0.028955828,0.020611823,0.18720391,0.18940225,0.20687473,0.206523,0.07789553701877594,0.07866711914539337,0.66895044
6vy6z7mb,sample_25000,0.11349999904632568,1000,"(8, 8, 8, 8)",8,8,8,8,8,0.000117203475,0.026018418,-0.020043964,0.039471965,0.028955856,0.020639362,0.18748619,0.18975115,0.20722447,0.20495091,0.12560907006263733,0.09470435976982117,0.7100003
hrhvrcx9,sample_32000,0.11349999904632568,1000,"(8, 8, 8, 8)",8,8,8,8,8,0.00011853275,0.02601327,-0.020040791,0.03948317,0.028955812,0.020638948,0.18748228,0.18975115,0.20721817,0.2049577,0.12544028460979462,0.09465725719928741,0.70982826
67n1s7ps,sample_40000,0.11729999631643297,1000,"(8, 8, 8, 8)",8,8,8,8,8,0.0001880018,0.02620798,-0.019949619,0.03941806,0.028955868,0.02065884,0.1876815,0.18997554,0.20744511,0.20483384,0.14140591025352478,0.10170869529247284,0.7371774
6heuqofg,sample_47000,0.30329999327659607,1000,"(8, 8, 8, 8)",8,8,8,8,8,0.0014344627,0.031610623,-0.0138306925,0.0424691,0.028955828,0.021495648,0.1964773,0.19946025,0.21636182,0.21225335,0.43640923500061035,0.2726193070411682,0.8058264
0uib85dz,sample_55000,0.2915000021457672,1000,"(8, 8, 8, 8)",8,8,8,8,8,0.0017035813,0.032593705,-0.012884011,0.04362922,0.028955882,0.021705693,0.19879906,0.20180428,0.21842746,0.21422602,0.5054928064346313,0.30688202381134033,0.80588764
ujqq6vxf,sample_8000,0.09880000352859496,1000,"(16, 16, 16, 16)",16,16,16,16,10,-9.8068514e-05,-0.0018646009,0.0040529273,-0.00047021732,-0.008419834,0.020617992,0.14041543,0.14192033,0.14131632,0.14427996,0.07575128972530365,0.08266501128673553,0.42232466
rcwrgab5,sample_12000,0.098300002515316,1000,"(16, 16, 16, 16)",16,16,16,16,10,-9.957829e-05,-0.0018632477,0.004050654,-0.00047522504,-0.008419835,0.020617923,0.14041488,0.14192046,0.14131485,0.14426963,0.07560393214225769,0.08252331614494324,0.42256516
ce160pds,sample_25000,0.11389999836683272,1000,"(16, 16, 16, 16)",16,16,16,16,10,-9.452667e-05,-0.0017514441,0.0040374254,-0.0008716369,-0.008419782,0.020625817,0.14047118,0.14200959,0.14138302,0.14399397,0.0788065493106842,0.08561994135379791,0.39230627
xerdejvm,sample_32000,0.11349999904632568,1000,"(16, 16, 16, 16)",16,16,16,16,10,-8.9461966e-05,-0.0017396943,0.0040377583,-0.0008770097,-0.008419736,0.020627623,0.14048398,0.1420242,0.1413974,0.14401345,0.08005467057228088,0.0863824337720871,0.39405364
sjmep04u,sample_40000,0.11349999904632568,1000,"(16, 16, 16, 16)",16,16,16,16,10,-9.1836635e-05,-0.0017536727,0.004045707,-0.0008790316,-0.008419743,0.020626303,0.1404745,0.14201464,0.1413888,0.14400277,0.07924141734838486,0.08593499660491943,0.39190632
n3eukb9s,sample_47000,0.11349999904632568,1000,"(16, 16, 16, 16)",16,16,16,16,10,-9.7254015e-05,-0.0017701248,0.004048636,-0.0008479031,-0.008419799,0.020624122,0.1404589,0.14199746,0.14137161,0.14399679,0.07784871757030487,0.08497011661529541,0.3925198
rmjoeeoj,sample_55000,0.11349999904632568,1000,"(16, 16, 16, 16)",16,16,16,16,10,-9.673386e-05,-0.0017673289,0.004042853,-0.00086169504,-0.00841979,0.020624628,0.14046244,0.14200218,0.14137411,0.14399236,0.07821149379014969,0.08511370420455933,0.39238775
a4g17b3d,sample_8000,0.09799999743700027,1000,"(32, 32, 32, 32)",32,32,32,32,10,-2.2458664e-05,0.002673715,0.0028851829,-0.0010316682,-0.0022653337,0.020624738,0.1007552,0.102149844,0.10320433,0.10671383,0.07610249519348145,0.08356960862874985,0.27538636
r3109rzj,sample_12000,0.09799999743700027,1000,"(32, 32, 32, 32)",32,32,32,32,10,-2.2478658e-05,0.0026742485,0.0028864215,-0.0010317909,-0.0022653334,0.020624788,0.10075544,0.10215017,0.103204906,0.10671563,0.07606448233127594,0.08358600735664368,0.27577657
koj5e5t3,sample_25000,0.16439999639987946,1000,"(32, 32, 32, 32)",32,32,32,32,10,0.00014224651,0.0029739442,0.003171957,-0.0008102214,-0.0022651814,0.020674504,0.10099995,0.10241015,0.10349779,0.10763731,0.10774239152669907,0.10468754917383194,0.46601066
p580mh4y,sample_32000,0.2152000069618225,1000,"(32, 32, 32, 32)",32,32,32,32,10,0.00026785446,0.0032064319,0.0033488101,-0.0006351229,-0.0022651546,0.020716839,0.10121201,0.1026255,0.10374599,0.108462006,0.1317676305770874,0.12043088674545288,0.5303851
fctsl07a,sample_40000,0.2752000093460083,1000,"(32, 32, 32, 32)",32,32,32,32,10,0.00051884993,0.003826269,0.0038523567,-0.00013912749,-0.0022650922,0.020814069,0.10170374,0.10312006,0.10432284,0.110329434,0.18205389380455017,0.15213643014431,0.6174946
8qa2xqdj,sample_47000,0.2849000096321106,1000,"(32, 32, 32, 32)",32,32,32,32,10,0.0007067529,0.00448812,0.004443718,0.00046886434,-0.0022650717,0.02091351,0.102205135,0.103629865,0.10490676,0.11223745,0.2222568690776825,0.1763756275177002,0.67685723
gecyw500,sample_55000,0.22259999811649325,1000,"(32, 32, 32, 32)",32,32,32,32,10,0.0007837569,0.0048124176,0.0047413833,0.0007870055,-0.0022650636,0.020964459,0.10246068,0.103892505,0.105204284,0.11320445,0.23853662610054016,0.18682627379894257,0.70105577
kkxmqn8f,sample_8000,0.10100000351667404,1000,"(64, 64, 64, 64)",64,64,64,64,10,6.3800864e-05,0.0008791011,-0.00019815203,-0.00047969207,0.0006262598,0.020640923,0.07212392,0.07205759,0.07261362,0.07187722,0.07696330547332764,0.08400285243988037,0.21546866
plcrns5s,sample_12000,0.10100000351667404,1000,"(64, 64, 64, 64)",64,64,64,64,10,6.385959e-05,0.0008795509,-0.0001980773,-0.00048028206,0.00062625913,0.020640934,0.07212397,0.0720577,0.07261363,0.0718765,0.07700170576572418,0.08400483429431915,0.21540838
wn64buo4,sample_25000,0.11389999836683272,1000,"(64, 64, 64, 64)",64,64,64,64,10,0.000109592336,0.00095004606,-0.00017017458,-0.0005021657,0.0006262794,0.020648783,0.07215119,0.07209171,0.07264276,0.07201889,0.08755841106176376,0.08890533447265625,0.2442596
z3zvkrxo,sample_32000,0.156700000166893,1000,"(64, 64, 64, 64)",64,64,64,64,10,0.00011540605,0.0009572786,-0.00016779968,-0.0004972061,0.00062627747,0.020649957,0.07215529,0.07209641,0.072647616,0.072058454,0.08883437514305115,0.08955591171979904,0.2489245
1kjgu7ol,sample_40000,0.3124000132083893,1000,"(64, 64, 64, 64)",64,64,64,64,10,0.00038424888,0.0013316164,0.00012352515,-0.00023561524,0.00062630157,0.020728078,0.07243363,0.0723928,0.07297544,0.07430683,0.1454315334558487,0.12269292771816254,0.5168794
1psgjamf,sample_47000,0.2874000072479248,1000,"(64, 64, 64, 64)",64,64,64,64,10,0.0004313464,0.0014128204,0.00020333478,-0.00016063836,0.0006262998,0.020746285,0.072499,0.07246151,0.073052846,0.07484733,0.15532636642456055,0.128944993019104,0.55279547
8xqsrdni,sample_55000,0.2313999980688095,1000,"(64, 64, 64, 64)",64,64,64,64,10,0.00046441527,0.0014739186,0.00026844838,-9.88417e-05,0.00062630314,0.02075969,0.07254721,0.07251212,0.07311008,0.0752529,0.16220006346702576,0.13333147764205933,0.57506025
hrvhmj63,sample_8000,0.11829999834299088,1000,"(128, 128, 128, 128)",128,128,128,128,10,7.858723e-05,0.00015648577,6.821475e-05,9.760265e-05,0.0011895336,0.020637888,0.05090975,0.051095225,0.051274296,0.051499937,0.08499976992607117,0.08973734825849533,0.21936572
0op9ocpu,sample_12000,0.155799999833107,1000,"(128, 128, 128, 128)",128,128,128,128,10,8.2475686e-05,0.00016133046,6.944615e-05,9.848163e-05,0.0011895368,0.020638317,0.050910864,0.05109632,0.051275283,0.051515467,0.085678830742836,0.09009413421154022,0.2220431
53oksbjj,sample_25000,0.15549999475479126,1000,"(128, 128, 128, 128)",128,128,128,128,10,7.921933e-05,0.00015774852,6.85095e-05,9.833397e-05,0.0011895329,0.02063798,0.050909985,0.05109545,0.051274493,0.05150308,0.08510404825210571,0.08979330211877823,0.21977815
l1hdx3tv,sample_32000,0.2167000025510788,1000,"(128, 128, 128, 128)",128,128,128,128,10,0.0002847016,0.0004415682,0.0002441607,0.00016918409,0.0011895588,0.020671148,0.050996326,0.051186137,0.051372018,0.052843384,0.12604913115501404,0.11184140294790268,0.37478936
8iwhh6ce,sample_40000,0.2694000005722046,1000,"(128, 128, 128, 128)",128,128,128,128,10,0.00042061892,0.0006589674,0.00045783696,0.0002958398,0.0011895726,0.020706255,0.05108785,0.051283002,0.051481593,0.054343242,0.15540596842765808,0.12838448584079742,0.47481298
ojixwqr6,sample_47000,0.3239000141620636,1000,"(128, 128, 128, 128)",128,128,128,128,10,0.00061981427,0.0010298955,0.0008526767,0.00061755895,0.0011895789,0.020779457,0.051277332,0.051481884,0.051701616,0.057317555,0.19986295700073242,0.15439090132713318,0.58839774
sm6apbzk,sample_55000,0.5210999846458435,1000,"(128, 128, 128, 128)",128,128,128,128,10,0.0009774646,0.0018261595,0.0016804216,0.0013494779,0.001189576,0.020968193,0.051761787,0.051983334,0.0522435,0.06412562,0.28776028752326965,0.2005556970834732,0.6725601
20g4ponp,sample_8000,0.21870000660419464,1000,"(256, 256, 256, 256)",256,256,256,256,10,4.812425e-05,-0.0002834335,6.123172e-05,-0.00022436959,0.0005181221,0.020627033,0.036183722,0.036020722,0.036066726,0.03608954,0.08318018913269043,0.08849546313285828,0.17462367
34eeha0c,sample_12000,0.29809999465942383,1000,"(256, 256, 256, 256)",256,256,256,256,10,5.3267053e-05,-0.00027643173,6.288229e-05,-0.00022278802,0.0005181241,0.020627838,0.03618523,0.03602224,0.03606843,0.036134064,0.08426080644130707,0.08910281956195831,0.17756148
dbwe61kx,sample_25000,0.1582999974489212,1000,"(256, 256, 256, 256)",256,256,256,256,10,4.9076676e-05,-0.00028189353,6.1337305e-05,-0.0002249807,0.000518122,0.0206272,0.036184028,0.036021028,0.03606714,0.03609391,0.08339208364486694,0.08862660825252533,0.17527011
1zz84qtg,sample_32000,0.21060000360012057,1000,"(256, 256, 256, 256)",256,256,256,256,10,0.00013177434,-0.00017668089,0.00011401613,-0.00019429656,0.0005181327,0.020640906,0.036209617,0.036047045,0.03609688,0.036875084,0.10112455487251282,0.0980767235159874,0.22876523
iqhwf45a,sample_40000,0.28760001063346863,1000,"(256, 256, 256, 256)",256,256,256,256,10,0.00020116396,-8.506509e-05,0.0001735799,-0.00015451142,0.000518134,0.02065504,0.036235925,0.036074083,0.036127444,0.03771379,0.11661401391029358,0.1060362160205841,0.2778876
nkol1bk1,sample_47000,0.3671999871730805,1000,"(256, 256, 256, 256)",256,256,256,256,10,0.0003007082,5.4543707e-05,0.00028510462,-6.771194e-05,0.0005181361,0.020679144,0.036280677,0.036120113,0.03617935,0.0391244,0.13951843976974487,0.11741194128990173,0.34121358
69fqt2co,sample_55000,0.4537000060081482,1000,"(256, 256, 256, 256)",256,256,256,256,10,0.00051934423,0.00039115365,0.0005963335,0.0002181158,0.00051813887,0.020748008,0.03640773,0.036250077,0.036322553,0.04274609,0.19141720235347748,0.1422974020242691,0.443752
5kh35zr1,sample_8000,0.21570000052452087,1000,"(512, 512, 512, 512)",512,512,512,512,10,-1.1620057e-05,-1.0359059e-05,-6.4437256e-05,-6.494807e-05,-0.0002409721,0.020625142,0.02550419,0.02549409,0.025513683,0.02525532,0.07807256281375885,0.08623583614826202,0.16921183
7b23i17h,sample_12000,0.19750000536441803,1000,"(512, 512, 512, 512)",512,512,512,512,10,-6.7920932e-06,-5.955826e-06,-6.00281e-05,-6.3686224e-05,-0.00024097068,0.020625768,0.025504958,0.02549489,0.02551456,0.025303796,0.07911576330661774,0.08677256852388382,0.17306167
gjoj4thu,sample_25000,0.25440001487731934,1000,"(512, 512, 512, 512)",512,512,512,512,10,-1.1720177e-05,-1.0401779e-05,-6.429484e-05,-6.5119806e-05,-0.0002409711,0.020625137,0.025504189,0.025494082,0.025513683,0.025254197,0.07805921137332916,0.08622728288173676,0.1691362
g7zj7at1,sample_32000,0.4498000144958496,1000,"(512, 512, 512, 512)",512,512,512,512,10,5.788399e-05,5.6083492e-05,-1.076951e-05,-3.953241e-05,-0.00024096362,0.02063529,0.025516855,0.025507258,0.025527991,0.026083421,0.09265029430389404,0.09407910704612732,0.22409046
xp4jmgea,sample_40000,0.49570000171661377,1000,"(512, 512, 512, 512)",512,512,511,512,10,0.00011972024,0.00011712797,3.5103687e-05,-3.274211e-06,-0.00024096257,0.02064605,0.025530443,0.025521427,0.025543304,0.026970709,0.10587884485721588,0.10114221274852753,0.27015623
0v2ffnj1,sample_47000,0.4964999854564667,1000,"(512, 512, 512, 512)",512,512,512,512,10,0.00017773839,0.00017738626,8.1373575e-05,4.037259e-05,-0.00024095984,0.02065765,0.025545137,0.02553678,0.025559772,0.027885927,0.11865237355232239,0.10779090970754623,0.31076598
cel4t8dh,sample_55000,0.6190999746322632,1000,"(512, 512, 512, 512)",512,512,512,512,10,0.00046453933,0.0005080248,0.00035158574,0.00031322901,-0.00024095768,0.020738449,0.025647467,0.025643457,0.025671372,0.03322756,0.18589209020137787,0.14114204049110413,0.4548014
vschd6kc,sample_8000,0.20960000157356265,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1023,10,2.8292287e-05,-4.7167973e-06,2.2669103e-05,-1.1239805e-05,0.0003942949,0.020614762,0.018047437,0.018053323,0.018041681,0.018153686,0.07672733068466187,0.0862262174487114,0.1691804
j9xzt9wm,sample_12000,0.11630000174045564,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1023,10,2.6089456e-05,-7.671332e-06,2.1060456e-05,-1.2083384e-05,0.00039429433,0.02061447,0.018047176,0.018053064,0.018041393,0.018122397,0.07626745104789734,0.08597266674041748,0.16769995
1nhdb75t,sample_25000,0.36320000886917114,1000,"(1024, 1024, 1024, 1024)",784,1023,1024,1024,10,6.88409e-05,3.9300412e-05,5.076397e-05,6.553037e-06,0.0003942983,0.02062001,0.018052084,0.018058093,0.018046835,0.018722257,0.08487453311681747,0.0906931683421135,0.19824353
fyvmmzhz,sample_32000,0.4735000133514404,1000,"(1024, 1024, 1024, 1024)",784,1023,1024,1024,10,0.00011399069,8.1743005e-05,8.0098514e-05,2.9844741e-05,0.0003942986,0.020626513,0.018057829,0.01806403,0.018053213,0.019404778,0.09397166967391968,0.09566144645214081,0.23230888
rcjzbfyy,sample_40000,0.5525000095367432,1000,"(1024, 1024, 1024, 1024)",784,1023,1024,1024,10,0.00010994852,7.796098e-05,7.7216086e-05,2.7446007e-05,0.00039429878,0.020625867,0.018057259,0.01806344,0.018052569,0.019335648,0.09316445887088776,0.09520550817251205,0.2291834
u9sie9jv,sample_47000,0.7213000059127808,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1024,10,0.0004043159,0.00033685614,0.00028122132,0.00021673607,0.00039430003,0.0206914,0.018115181,0.018123321,0.018115109,0.024958747,0.15904749929904938,0.1284405142068863,0.3919324
t62iplv6,sample_55000,0.7843000292778015,1000,"(1024, 1024, 1024, 1024)",784,1024,1023,1024,10,0.0005584293,0.00046817624,0.00038886344,0.00030883777,0.00039430373,0.020746386,0.01816383,0.018173313,0.018166322,0.0286543,0.19649142026901245,0.14604519307613373,0.4113322
b2gz8z68,sample_8000,0.1543000042438507,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1024,10,1.1107563e-05,-1.719516e-05,2.8557484e-05,8.060722e-06,1.7107097e-05,0.020595305,0.018031927,0.018039463,0.01803868,0.017877184,0.07404759526252747,0.08294957876205444,0.16186774
tl1f0m6e,sample_12000,0.22100000083446503,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1024,10,2.0915146e-05,-7.0343785e-06,3.541569e-05,1.3342815e-05,1.7109594e-05,0.020596381,0.018032901,0.018040448,0.018039688,0.017988414,0.07588711380958557,0.08395622670650482,0.1689392
2zs7g73p,sample_25000,0.3935000002384186,1000,"(1024, 1024, 1024, 1024)",784,1023,1023,1024,10,6.0166207e-05,3.1096017e-05,6.0782208e-05,3.1395342e-05,1.7112285e-05,0.020601204,0.018037198,0.018044785,0.018044263,0.018494833,0.08331169188022614,0.08802485466003418,0.19973509
gdkbuf3i,sample_32000,0.358599990606308,1000,"(1024, 1024, 1024, 1024)",784,1023,1023,1024,10,6.1674175e-05,3.243247e-05,6.178585e-05,3.226116e-05,1.7111412e-05,0.020601388,0.018037358,0.018044943,0.018044433,0.01851272,0.08359716087579727,0.08817822486162186,0.2011069
qrqmt57y,sample_40000,0.4738999903202057,1000,"(1024, 1024, 1024, 1024)",784,1023,1024,1024,10,0.00020568812,0.00015616283,0.00015766041,0.000117005824,1.7113645e-05,0.020626388,0.018059544,0.018067505,0.018068202,0.020982172,0.11182429641485214,0.10409428924322128,0.31904554
nws4a8qn,sample_47000,0.6725999712944031,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1024,10,0.0003547713,0.0002856668,0.00026685785,0.00021227106,1.7113727e-05,0.020662103,0.018091235,0.018099958,0.018102072,0.02402194,0.14567267894744873,0.12069875001907349,0.38585362
d19u7f43,sample_55000,0.7634999752044678,1000,"(1024, 1024, 1024, 1024)",784,1024,1023,1024,10,0.00052749534,0.00043275944,0.00039183832,0.00031565008,1.7117312e-05,0.02071979,0.018142462,0.0181523,0.018155957,0.028064448,0.18777136504650116,0.14040479063987732,0.41653576
ppbwo0oi,sample_8000,0.3050999939441681,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1024,10,-5.550009e-06,-2.4038318e-05,-1.2307276e-05,5.386993e-06,5.2794785e-05,0.020619247,0.018035574,0.01804501,0.018032072,0.018116083,0.07548453658819199,0.0845201164484024,0.16273129
qlvpr38i,sample_12000,0.3190000057220459,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1024,10,-1.2222895e-07,-1.8101544e-05,-7.700658e-06,8.044579e-06,5.2795076e-05,0.020619882,0.018036133,0.018045587,0.018032702,0.018182034,0.07654217630624771,0.08509054780006409,0.16634624
fg1p076d,sample_25000,0.3935000002384186,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1024,10,3.2889075e-05,1.5585025e-05,1.7589107e-05,2.2529399e-05,5.2797794e-05,0.020624148,0.0180399,0.018049458,0.018036844,0.018629989,0.0830245167016983,0.08863086998462677,0.19018808
b0jp6u67,sample_32000,0.46650001406669617,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1024,10,7.174002e-05,5.1652827e-05,4.4718145e-05,4.265507e-05,5.279827e-05,0.020629747,0.018044833,0.01805453,0.018042209,0.019208748,0.09075746685266495,0.092823825776577,0.21894997
663mryun,sample_40000,0.5332000255584717,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1023,10,0.00016192047,0.0001302617,0.00010567471,9.638376e-05,5.2799347e-05,0.020645441,0.018058684,0.018068772,0.018057134,0.020732438,0.10917752236127853,0.10282325744628906,0.28215194
fiwbwna8,sample_47000,0.6866000294685364,1000,"(1024, 1024, 1024, 1024)",784,1024,1023,1023,10,0.00032364597,0.00026821857,0.00022028279,0.00019808467,5.2800482e-05,0.020684108,0.018092887,0.01810393,0.018093515,0.023982527,0.14554080367088318,0.12130910158157349,0.363088
0nyw7zrm,sample_55000,0.776199996471405,1000,"(1024, 1024, 1024, 1024)",784,1024,1024,1023,10,0.00050397613,0.00042387244,0.0003526869,0.00031410003,5.2801985e-05,0.020745384,0.018147122,0.01815949,0.018150343,0.028224781,0.18942798674106598,0.14203108847141266,0.41012532
